"starch","glycerol","glucose","fructose","citrate","butyrate","ascorbic","acetate","rep_1","rep_2","rep_3","rep_4","mean","sd"
1,0,0,0,1,1,0,0,0.0127147928396017,0.0154889099015147,0.00949304177534186,0.0114166951009952,0.0122783599043634,0.00251651666027923
1,0,0,0,1,1,0,1,0.0195748559287445,0.0155104441485851,0.0142941897890647,0.0165078756733522,0.0164718413849366,0.00225805586350236
1,0,0,0,1,1,1,0,0.0107219722090807,0.00973760512895634,0.00908691196994301,0.00642641085641884,0.00899322504109972,0.00183847588918237
1,0,0,0,1,1,1,1,0.0196030487874145,0.015803989196642,0.0148013399323603,0.0163609928251517,0.0166423426853921,0.0020766211398311
1,0,0,1,0,0,0,0,0.000896471076957909,0.00994749245582335,0.00477873750608625,0.00716477597389279,0.00569686925319008,0.00383446373073044
1,0,0,1,0,0,0,1,0.00105391829645557,0.00291252962655423,0.00546964502919052,0.00480712415913198,0.00356080427783307,0.00199179346383116
1,0,0,1,0,0,1,0,0.000548368134641091,0.00566854974045214,0.00275879533591312,0.00031533458187268,0.00232276194821976,0.00248747925302303
1,0,0,1,0,0,1,1,0.00237580864529133,0.00316678937339213,0.00427614501510148,0.00396139477811271,0.00344503445297442,0.000852063554746826
1,0,0,1,0,1,0,0,0.00210448531817224,0.00512427082782539,0.00717114108265461,0.00355952632637023,0.00448985588875562,0.00217157995167806
1,0,0,1,0,1,0,1,0.0112211186178101,0.010159380342416,0.0131178172261178,0.0115218049501228,0.0115050302841167,0.00122375688075327
1,0,0,1,0,1,1,0,0.00535921091649219,0.00509066298575233,0.0054680688825765,0.00386637494566352,0.00494607943262114,0.0007370700536183
1,0,0,1,0,1,1,1,0.0118947845982306,0.00957887806369212,0.0114175030244572,0.0136342090728312,0.0116313436898028,0.00166725461275797
1,0,0,1,1,0,0,0,0.00204514309663436,0.00207793713986702,0.00484856341554611,0.00577427834767484,0.00368648049993058,0.00191404778488546
1,0,0,1,1,0,0,1,0.0222185169250404,0.0116811971184885,0.0132980113721813,0.0125835597580245,0.0149453212934337,0.0048937180429567
