"starch","glycerol","glucose","fructose","citrate","butyrate","ascorbic","acetate","rep_1","rep_2","rep_3","rep_4","mean","sd"
1,0,1,1,1,0,0,1,0.085528297069536,0.0950488475899311,0.09912960533845,0.0921547897220979,0.0929653849300038,0.00572438556628898
1,0,1,1,1,0,1,0,0.0741034588740887,0.074998526718409,0.0811946086884175,0.0661627258739132,0.0741148300387071,0.00616820545220217
1,0,1,1,1,0,1,1,0.0859719387947418,0.0939831738648038,0.102566048390886,0.0862919618006703,0.0922032807127755,0.0078385433800587
1,0,1,1,1,1,0,0,0.0726653134754417,0.0723184788761937,0.0743614367263922,0.0679402067471896,0.0718213589563043,0.00273707416739929
1,0,1,1,1,1,0,1,0.092952665462763,0.0947267220090119,0.097281510303213,0.0907220541699403,0.093920737986232,0.0027756766970035
1,0,1,1,1,1,1,0,0.0709001574706189,0.0742744250924279,0.0790289007329007,0.065148448205397,0.0723379828753361,0.00583880526881765
1,0,1,1,1,1,1,1,0.08875552790256,0.0949681700574064,0.0987593046016355,0.0875535109934967,0.0925091283887747,0.00528391423720369
1,1,0,0,0,0,0,0,0.0377975941672236,0.0333038267113665,0.035089554954448,0.0360491699574984,0.0355600364476341,0.00187596653740821
1,1,0,0,0,0,0,1,0.0639042018698502,0.0581041777517735,0.0606039701053291,0.0605039258107072,0.060779068884415,0.0023824260773132
1,1,0,0,0,0,1,0,0.0365318045843894,0.0341415064732224,0.0377109511868348,0.0388910722061399,0.0368188336126467,0.00202817757515611
1,1,0,0,0,0,1,1,0.068207722495749,0.0611021258400426,0.0661747354797216,0.064363644188599,0.064962057001028,0.00301452594713965
1,1,0,0,0,1,0,0,0.0378952671494879,0.0310977528172858,0.0354553876391845,0.0360914524470479,0.0351349650132515,0.00288304752352931
1,1,0,0,0,1,0,1,0.0612214883517666,0.0576057673342196,0.0596321153514199,0.0588219935704124,0.0593203411519546,0.00151653964837681
1,1,0,0,0,1,1,0,0.0368055985590655,0.0329381107354116,0.0351286465867514,0.0387801308841668,0.0359131216913488,0.0024820924001597
1,1,0,0,0,1,1,1,0.0647433518729269,0.0572360443223194,0.0600198168236048,0.0620687150376249,0.061016982014119,0.00317709526264735
